Subject,Condition,Accuracy,RT
63,hungover,0,452
63,hungover,0,461
63,hungover,1,561
63,hungover,0,378
63,hungover,1,581
63,hungover,1,381
63,hungover,1,484
63,hungover,1,408
63,hungover,1,468
63,hungover,1,374
63,hungover,1,447
63,hungover,1,475
63,hungover,1,498
63,hungover,1,406
63,hungover,0,375
63,hungover,1,558
63,hungover,1,455
63,hungover,1,495
63,hungover,1,566
63,hungover,1,403
63,hungover,1,462
63,hungover,1,480
63,hungover,1,500
63,hungover,1,468
63,hungover,1,405
63,hungover,1,358
63,hungover,0,472
63,hungover,0,375
63,hungover,1,474
63,hungover,1,370
63,hungover,1,385
63,hungover,1,443
63,hungover,1,369
63,hungover,1,542
63,hungover,1,364
63,hungover,1,383
63,hungover,1,376
63,hungover,1,507
63,hungover,1,442
63,hungover,0,369
63,hungover,1,540
63,hungover,1,485
63,hungover,1,465
63,hungover,1,448
63,hungover,1,520
63,hungover,1,376
63,hungover,1,591
63,hungover,1,412
63,hungover,1,467
63,hungover,1,381
63,hungover,1,360
63,hungover,0,343
63,hungover,1,441
63,hungover,1,447
63,hungover,1,485
63,hungover,1,361
63,hungover,1,439
63,hungover,1,656
63,hungover,1,363
63,hungover,0,269
63,hungover,1,342
63,hungover,1,413
63,hungover,1,375
63,hungover,1,366
63,hungover,0,341
63,hungover,0,385
63,hungover,1,532
63,hungover,1,448
63,hungover,1,436
63,hungover,1,484
63,hungover,1,530
63,hungover,1,376
63,hungover,1,423
63,hungover,1,425
63,hungover,0,450
63,hungover,1,347
63,hungover,1,459
63,hungover,1,493
63,hungover,0,413
63,hungover,1,446
63,hungover,1,439
63,hungover,1,485
63,hungover,0,444
63,hungover,1,478
63,hungover,1,577
63,hungover,0,502
63,hungover,1,392
63,hungover,1,530
63,hungover,1,440
63,hungover,1,530
63,hungover,1,445
63,hungover,1,461
63,hungover,1,456
63,hungover,1,552
63,hungover,1,462
63,hungover,1,427
63,hungover,1,338
63,hungover,0,344
63,hungover,1,390
63,hungover,0,401
63,hungover,1,476
63,hungover,1,402
63,hungover,0,569
63,hungover,1,573
64,hungover,1,825
64,hungover,1,438
64,hungover,1,637
64,hungover,1,422
64,hungover,1,421
64,hungover,1,467
64,hungover,1,363
64,hungover,1,610
64,hungover,1,453
64,hungover,1,344
64,hungover,1,327
64,hungover,1,449
64,hungover,1,307
64,hungover,1,298
64,hungover,1,460
64,hungover,0,365
64,hungover,1,480
64,hungover,1,390
64,hungover,1,317
64,hungover,1,475
64,hungover,1,356
64,hungover,1,332
64,hungover,1,375
64,hungover,0,330
64,hungover,0,362
64,hungover,1,542
64,hungover,1,387
64,hungover,0,537
64,hungover,1,579
64,hungover,1,465
64,hungover,1,354
64,hungover,0,370
64,hungover,1,485
64,hungover,1,959
64,hungover,1,483
64,hungover,1,451
64,hungover,1,313
64,hungover,1,478
64,hungover,1,501
64,hungover,1,508
64,hungover,1,717
64,hungover,1,387
64,hungover,1,430
64,hungover,1,468
64,hungover,1,753
64,hungover,1,410
64,hungover,1,387
64,hungover,1,372
64,hungover,0,484
64,hungover,1,393
64,hungover,1,350
64,hungover,1,514
64,hungover,0,322
64,hungover,1,295
64,hungover,1,476
64,hungover,1,414
64,hungover,1,299
64,hungover,1,296
64,hungover,1,341
64,hungover,1,462
64,hungover,1,425
64,hungover,1,389
64,hungover,1,436
64,hungover,1,655
64,hungover,1,627
64,hungover,1,181
64,hungover,1,232
64,hungover,1,216
64,hungover,1,461
64,hungover,1,422
64,hungover,0,307
64,hungover,0,280
64,hungover,0,347
64,hungover,1,520
64,hungover,1,407
64,hungover,1,357
64,hungover,1,323
64,hungover,0,375
64,hungover,1,592
64,hungover,1,435
64,hungover,1,534
64,hungover,1,466
64,hungover,1,465
64,hungover,1,347
64,hungover,1,467
64,hungover,0,446
64,hungover,1,534
64,hungover,1,455
64,hungover,1,519
64,hungover,1,424
64,hungover,1,430
64,hungover,1,523
64,hungover,1,407
64,hungover,0,423
64,hungover,1,321
64,hungover,1,412
64,hungover,1,339
64,hungover,1,362
64,hungover,1,613
64,hungover,1,351
64,hungover,1,400
64,hungover,1,474
64,hungover,1,486
64,hungover,1,388
64,hungover,1,417
64,hungover,1,1001
64,hungover,1,353
64,hungover,1,457
64,hungover,1,521
64,hungover,1,440
64,hungover,1,381
64,hungover,1,360
64,hungover,1,368
64,hungover,1,407
64,hungover,0,328
64,hungover,1,406
64,hungover,1,396
64,hungover,1,387
64,hungover,1,471
64,hungover,1,407
64,hungover,1,443
64,hungover,1,421
64,hungover,1,343
64,hungover,1,372
64,hungover,1,307
64,hungover,1,367
64,hungover,1,411
64,hungover,1,476
64,hungover,0,325
64,hungover,1,487
64,hungover,1,536
64,hungover,1,480
64,hungover,1,487
64,hungover,1,554
64,hungover,1,815
64,hungover,1,850
64,hungover,1,347
64,hungover,1,365
64,hungover,1,485
64,hungover,1,471
64,hungover,1,344
64,hungover,1,478
64,hungover,1,443
64,hungover,1,493
64,hungover,1,446
64,hungover,1,554
64,hungover,1,579
64,hungover,1,440
64,hungover,1,527
64,hungover,1,906
64,hungover,1,603
64,hungover,1,424
64,hungover,1,1198
64,hungover,1,684
64,hungover,1,489
64,hungover,1,441
64,hungover,0,369
64,hungover,0,342
64,hungover,1,434
64,hungover,1,412
64,hungover,1,550
64,hungover,1,436
64,hungover,1,560
64,hungover,1,501
64,hungover,1,448
64,hungover,1,748
64,hungover,1,724
64,hungover,0,447
64,hungover,0,504
64,hungover,1,384
64,hungover,1,494
64,hungover,1,724
64,hungover,1,476
64,hungover,1,816
64,hungover,1,969
64,hungover,1,463
64,hungover,1,420
64,hungover,0,383
64,hungover,1,389
64,hungover,1,478
64,hungover,1,386
64,hungover,1,377
64,hungover,1,545
64,hungover,1,342
64,hungover,1,492
64,hungover,1,695
64,hungover,1,682
64,hungover,1,354
64,hungover,0,360
64,hungover,1,471
64,hungover,1,440
64,hungover,1,486
64,hungover,1,521
64,hungover,1,467
64,hungover,1,330
64,hungover,1,563
64,hungover,1,417
64,hungover,1,491
64,hungover,1,479
64,hungover,1,480
64,hungover,1,438
64,hungover,1,446
64,hungover,0,536
64,hungover,1,364
65,hungover,1,1395
65,hungover,1,768
65,hungover,1,781
65,hungover,1,623
65,hungover,1,369
65,hungover,1,422
65,hungover,1,478
65,hungover,1,635
65,hungover,1,611
65,hungover,1,556
65,hungover,1,545
65,hungover,1,999
65,hungover,1,648
65,hungover,1,404
65,hungover,1,665
65,hungover,1,328
65,hungover,1,281
65,hungover,1,316
65,hungover,1,340
65,hungover,1,453
65,hungover,1,415
65,hungover,1,435
65,hungover,1,526
65,hungover,1,477
65,hungover,1,514
65,hungover,1,402
65,hungover,1,385
65,hungover,1,449
65,hungover,1,659
65,hungover,1,454
65,hungover,1,752
65,hungover,1,329
65,hungover,1,680
65,hungover,1,589
65,hungover,1,486
65,hungover,1,571
65,hungover,1,721
65,hungover,1,1146
65,hungover,1,1081
65,hungover,1,1742
65,hungover,1,1449
65,hungover,1,687
65,hungover,1,1171
65,hungover,0,974
65,hungover,1,1138
65,hungover,1,520
65,hungover,1,808
65,hungover,1,1678
65,hungover,1,879
65,hungover,1,661
65,hungover,1,1449
65,hungover,1,547
65,hungover,1,339
65,hungover,1,862
65,hungover,1,1258
65,hungover,1,1267
65,hungover,1,696
65,hungover,1,942
65,hungover,1,941
65,hungover,1,842
65,hungover,1,528
65,hungover,1,599
65,hungover,1,531
65,hungover,1,340
65,hungover,1,303
65,hungover,0,326
65,hungover,1,402
65,hungover,1,554
65,hungover,1,521
65,hungover,1,474
65,hungover,1,664
65,hungover,1,581
65,hungover,1,703
65,hungover,1,435
65,hungover,1,497
65,hungover,1,870
65,hungover,1,529
65,hungover,1,525
65,hungover,1,555
65,hungover,1,652
65,hungover,1,561
65,hungover,1,613
65,hungover,1,513
65,hungover,1,784
65,hungover,1,547
65,hungover,1,562
65,hungover,1,583
65,hungover,1,988
65,hungover,1,1126
65,hungover,1,1026
65,hungover,1,806
65,hungover,1,768
65,hungover,1,546
65,hungover,1,580
65,hungover,1,851
65,hungover,1,1050
65,hungover,1,801
65,hungover,1,609
65,hungover,1,946
65,hungover,1,575
65,hungover,1,466
65,hungover,1,504
65,hungover,1,717
65,hungover,1,983
65,hungover,1,438
65,hungover,1,403
65,hungover,1,347
65,hungover,1,467
65,hungover,1,464
65,hungover,1,407
65,hungover,1,518
65,hungover,1,416
65,hungover,1,401
65,hungover,1,527
65,hungover,1,385
65,hungover,1,354
65,hungover,1,493
65,hungover,1,462
65,hungover,1,439
65,hungover,1,410
65,hungover,1,406
65,hungover,0,369
65,hungover,1,633
65,hungover,1,547
65,hungover,1,641
65,hungover,1,684
65,hungover,1,769
65,hungover,1,714
65,hungover,1,768
65,hungover,1,526
65,hungover,1,755
65,hungover,1,811
65,hungover,1,498
65,hungover,1,666
65,hungover,1,564
65,hungover,1,495
65,hungover,1,863
65,hungover,1,561
65,hungover,1,657
65,hungover,1,540
65,hungover,1,690
65,hungover,1,409
65,hungover,1,634
65,hungover,1,519
65,hungover,1,476
65,hungover,1,425
65,hungover,1,432
65,hungover,0,357
65,hungover,1,466
65,hungover,1,521
65,hungover,1,455
65,hungover,1,451
65,hungover,1,465
65,hungover,1,830
65,hungover,1,491
65,hungover,1,536
65,hungover,1,594
65,hungover,1,395
65,hungover,1,675
65,hungover,1,436
65,hungover,1,668
65,hungover,1,444
65,hungover,1,726
65,hungover,1,547
65,hungover,1,763
65,hungover,1,533
65,hungover,1,699
65,hungover,1,722
65,hungover,1,728
65,hungover,1,821
65,hungover,1,587
65,hungover,1,489
65,hungover,1,557
65,hungover,1,788
65,hungover,1,576
65,hungover,1,574
65,hungover,1,632
65,hungover,1,392
65,hungover,1,560
65,hungover,1,637
65,hungover,1,505
65,hungover,1,644
65,hungover,1,584
65,hungover,1,699
65,hungover,1,551
65,hungover,1,428
65,hungover,1,495
65,hungover,1,645
65,hungover,1,664
65,hungover,0,792
65,hungover,1,1045
65,hungover,1,598
65,hungover,1,682
65,hungover,1,448
65,hungover,1,651
65,hungover,1,591
65,hungover,1,1362
65,hungover,1,695
65,hungover,1,640
65,hungover,1,469
65,hungover,1,881
65,hungover,1,520
65,hungover,1,391
65,hungover,1,773
66,hungover,1,1015
66,hungover,1,284
66,hungover,1,527
66,hungover,1,494
66,hungover,1,518
66,hungover,1,502
66,hungover,1,469
66,hungover,0,1678
66,hungover,1,1287
66,hungover,1,2047
66,hungover,1,407
66,hungover,1,424
66,hungover,1,554
66,hungover,1,659
66,hungover,1,437
66,hungover,1,515
66,hungover,1,504
66,hungover,1,396
66,hungover,1,368
66,hungover,1,803
66,hungover,1,566
66,hungover,1,607
66,hungover,1,455
66,hungover,1,846
66,hungover,1,863
66,hungover,1,595
66,hungover,0,3636
66,hungover,1,547
66,hungover,1,637
66,hungover,1,698
66,hungover,1,643
66,hungover,1,746
66,hungover,1,1856
66,hungover,1,837
66,hungover,1,848
66,hungover,1,1651
66,hungover,1,1181
66,hungover,1,545
66,hungover,1,632
66,hungover,1,1247
66,hungover,1,2323
66,hungover,1,677
66,hungover,1,1311
66,hungover,1,2123
66,hungover,1,884
66,hungover,1,2086
66,hungover,1,1305
66,hungover,0,1162
66,hungover,1,512
66,hungover,1,1014
66,hungover,0,386
66,hungover,1,533
66,hungover,1,597
66,hungover,1,528
66,hungover,1,670
66,hungover,1,1063
66,hungover,1,1469
66,hungover,1,551
66,hungover,1,934
66,hungover,1,540
66,hungover,1,1414
66,hungover,1,741
66,hungover,1,364
66,hungover,1,645
66,hungover,1,625
66,hungover,1,702
66,hungover,1,987
66,hungover,1,618
66,hungover,1,2233
66,hungover,1,768
66,hungover,1,2995
66,hungover,1,3315
66,hungover,1,421
66,hungover,1,2246
66,hungover,1,2058
66,hungover,1,693
66,hungover,1,733
66,hungover,1,486
66,hungover,1,447
66,hungover,1,1141
66,hungover,1,705
66,hungover,1,2420
66,hungover,1,931
66,hungover,1,4520
66,hungover,1,3126
66,hungover,1,6766
66,hungover,0,1998
66,hungover,1,919
66,hungover,1,442
66,hungover,1,579
66,hungover,1,2594
66,hungover,1,769
66,hungover,1,857
66,hungover,1,890
66,hungover,1,904
66,hungover,1,603
66,hungover,1,2154
66,hungover,1,1357
66,hungover,1,2115
66,hungover,1,1212
66,hungover,1,619
66,hungover,1,2162
66,hungover,1,690
66,hungover,1,441
66,hungover,1,676
66,hungover,1,421
66,hungover,1,552
66,hungover,1,456
66,hungover,1,509
66,hungover,0,757
66,hungover,1,519
66,hungover,1,548
66,hungover,1,569
66,hungover,1,908
66,hungover,0,624
66,hungover,1,582
66,hungover,1,506
66,hungover,1,542
66,hungover,1,805
66,hungover,1,864
66,hungover,1,624
66,hungover,1,620
66,hungover,1,505
66,hungover,1,625
66,hungover,1,572
66,hungover,1,5518
66,hungover,1,1287
66,hungover,1,1297
66,hungover,1,6258
66,hungover,1,6115
66,hungover,1,2409
66,hungover,1,1580
66,hungover,1,805
66,hungover,1,785
66,hungover,1,1022
66,hungover,1,862
66,hungover,1,714
66,hungover,1,1028
66,hungover,1,2313
66,hungover,1,3412
66,hungover,1,684
66,hungover,1,690
66,hungover,1,1283
66,hungover,1,1103
66,hungover,1,605
66,hungover,0,850
66,hungover,1,1729
66,hungover,1,513
66,hungover,1,1576
66,hungover,1,1004
66,hungover,1,2877
66,hungover,1,3343
66,hungover,0,340
66,hungover,1,494
66,hungover,1,501
66,hungover,1,378
66,hungover,1,757
66,hungover,1,562
66,hungover,1,522
66,hungover,1,430
66,hungover,1,897
66,hungover,1,435
66,hungover,1,517
66,hungover,1,481
66,hungover,1,404
66,hungover,1,620
66,hungover,1,595
66,hungover,1,527
66,hungover,1,680
66,hungover,1,711
66,hungover,1,817
66,hungover,1,761
66,hungover,1,599
66,hungover,1,3932
66,hungover,1,920
66,hungover,0,681
66,hungover,1,438
66,hungover,1,437
66,hungover,1,2397
66,hungover,1,3878
66,hungover,1,437
66,hungover,1,453
66,hungover,1,586
66,hungover,1,4848
66,hungover,1,580
66,hungover,1,342
66,hungover,0,362
66,hungover,1,774
66,hungover,1,422
66,hungover,1,353
66,hungover,0,403
66,hungover,1,725
66,hungover,1,890
66,hungover,1,1214
66,hungover,1,833
66,hungover,1,740
66,hungover,1,484
66,hungover,1,440
66,hungover,1,566
66,hungover,1,571
66,hungover,1,487
66,hungover,1,789
66,hungover,1,615
66,hungover,1,555
67,hungover,1,1715
67,hungover,1,650
67,hungover,1,459
67,hungover,1,520
67,hungover,1,496
67,hungover,1,550
67,hungover,1,408
67,hungover,1,519
67,hungover,1,549
67,hungover,1,515
67,hungover,1,559
67,hungover,1,532
67,hungover,1,631
67,hungover,1,439
67,hungover,1,416
67,hungover,1,498
67,hungover,1,854
67,hungover,1,765
67,hungover,1,494
67,hungover,1,522
67,hungover,1,425
67,hungover,1,438
67,hungover,1,543
67,hungover,1,468
67,hungover,1,440
67,hungover,1,437
67,hungover,1,467
67,hungover,1,444
67,hungover,1,608
67,hungover,1,434
67,hungover,1,498
67,hungover,1,441
67,hungover,1,596
67,hungover,0,575
67,hungover,1,683
67,hungover,1,496
67,hungover,1,523
67,hungover,1,742
67,hungover,1,569
67,hungover,1,770
67,hungover,1,628
67,hungover,1,643
67,hungover,1,475
67,hungover,1,670
67,hungover,1,523
67,hungover,1,738
67,hungover,1,837
67,hungover,1,585
67,hungover,1,620
67,hungover,1,463
67,hungover,1,513
67,hungover,1,599
67,hungover,1,472
67,hungover,1,766
67,hungover,1,392
67,hungover,1,466
67,hungover,1,464
67,hungover,1,570
67,hungover,1,462
67,hungover,1,680
67,hungover,1,455
67,hungover,1,537
67,hungover,1,464
67,hungover,1,580
67,hungover,1,564
67,hungover,1,469
67,hungover,1,843
67,hungover,1,509
67,hungover,1,389
67,hungover,1,471
67,hungover,1,419
67,hungover,1,397
67,hungover,1,554
67,hungover,1,462
67,hungover,1,452
67,hungover,1,448
67,hungover,1,514
67,hungover,1,498
67,hungover,1,501
67,hungover,1,478
67,hungover,1,481
67,hungover,1,524
67,hungover,1,495
67,hungover,1,430
67,hungover,1,406
67,hungover,1,381
67,hungover,1,438
67,hungover,1,462
67,hungover,1,396
67,hungover,1,761
67,hungover,1,491
67,hungover,1,1138
67,hungover,1,469
67,hungover,1,750
67,hungover,1,475
67,hungover,1,456
67,hungover,1,540
67,hungover,1,580
67,hungover,1,752
67,hungover,1,487
67,hungover,1,341
67,hungover,1,328
67,hungover,1,513
67,hungover,1,452
67,hungover,1,675
67,hungover,1,563
67,hungover,1,592
67,hungover,1,505
67,hungover,1,715
67,hungover,1,430
67,hungover,1,505
67,hungover,1,540
67,hungover,1,556
67,hungover,1,1105
67,hungover,1,928
67,hungover,1,523
67,hungover,1,576
67,hungover,1,566
67,hungover,1,479
67,hungover,1,394
67,hungover,1,548
67,hungover,1,420
67,hungover,1,400
67,hungover,1,549
67,hungover,1,546
67,hungover,1,731
67,hungover,1,363
67,hungover,1,605
67,hungover,1,640
67,hungover,1,525
67,hungover,1,486
67,hungover,1,525
67,hungover,1,559
67,hungover,1,640
67,hungover,1,705
67,hungover,1,524
67,hungover,1,427
67,hungover,1,383
67,hungover,1,696
67,hungover,1,1502
67,hungover,0,557
67,hungover,1,1136
67,hungover,1,549
67,hungover,1,552
67,hungover,1,533
67,hungover,1,452
67,hungover,1,526
67,hungover,1,508
67,hungover,1,508
67,hungover,1,561
67,hungover,1,375
67,hungover,1,360
67,hungover,1,344
67,hungover,1,481
67,hungover,1,497
67,hungover,1,482
67,hungover,1,427
67,hungover,0,757
67,hungover,1,396
67,hungover,1,457
67,hungover,1,404
67,hungover,1,379
67,hungover,1,409
67,hungover,1,502
67,hungover,1,507
67,hungover,1,479
67,hungover,1,379
67,hungover,1,552
67,hungover,1,490
67,hungover,1,729
67,hungover,1,870
67,hungover,1,482
67,hungover,1,538
67,hungover,1,592
67,hungover,1,592
67,hungover,1,1313
67,hungover,1,597
67,hungover,1,892
67,hungover,1,1550
67,hungover,1,474
67,hungover,1,497
67,hungover,1,467
67,hungover,0,752
67,hungover,1,1126
67,hungover,1,614
67,hungover,1,468
67,hungover,1,708
67,hungover,1,529
67,hungover,1,355
67,hungover,1,405
67,hungover,1,425
67,hungover,1,652
67,hungover,1,442
67,hungover,1,752
67,hungover,1,742
67,hungover,1,425
67,hungover,0,452
67,hungover,1,738
67,hungover,1,663
67,hungover,1,556
67,hungover,1,612
67,hungover,1,530
67,hungover,1,631
67,hungover,1,581
68,hungover,1,1089
68,hungover,1,538
68,hungover,1,425
68,hungover,1,428
68,hungover,1,459
68,hungover,1,513
68,hungover,1,529
68,hungover,1,560
68,hungover,1,452
68,hungover,1,371
68,hungover,1,460
68,hungover,1,539
68,hungover,1,515
68,hungover,1,523
68,hungover,1,447
68,hungover,1,557
68,hungover,1,502
68,hungover,1,771
68,hungover,1,398
68,hungover,1,389
68,hungover,1,606
68,hungover,1,436
68,hungover,1,463
68,hungover,1,401
68,hungover,1,513
68,hungover,1,513
68,hungover,1,450
68,hungover,1,524
68,hungover,1,658
68,hungover,1,468
68,hungover,1,446
68,hungover,1,427
68,hungover,1,335
68,hungover,1,329
68,hungover,1,332
68,hungover,1,386
68,hungover,1,375
68,hungover,1,467
68,hungover,1,611
68,hungover,1,525
68,hungover,1,411
68,hungover,1,339
68,hungover,1,370
68,hungover,1,588
68,hungover,1,389
68,hungover,1,355
68,hungover,1,332
68,hungover,1,537
68,hungover,1,549
68,hungover,1,432
68,hungover,1,458
68,hungover,1,445
68,hungover,1,430
68,hungover,1,458
68,hungover,1,445
68,hungover,1,458
68,hungover,1,493
68,hungover,1,484
68,hungover,1,471
68,hungover,1,316
68,hungover,1,335
68,hungover,0,307
68,hungover,1,535
68,hungover,1,393
68,hungover,1,394
68,hungover,1,493
68,hungover,1,389
68,hungover,1,393
68,hungover,1,363
68,hungover,1,405
68,hungover,0,316
68,hungover,1,530
68,hungover,1,416
68,hungover,1,610
68,hungover,1,365
68,hungover,1,392
68,hungover,1,632
68,hungover,1,560
68,hungover,1,390
68,hungover,1,363
68,hungover,1,485
68,hungover,1,416
68,hungover,1,463
68,hungover,0,501
68,hungover,1,441
68,hungover,1,383
68,hungover,1,348
68,hungover,1,399
68,hungover,1,436
68,hungover,1,357
68,hungover,1,409
68,hungover,1,405
68,hungover,1,390
68,hungover,1,522
68,hungover,1,615
68,hungover,1,608
68,hungover,1,583
68,hungover,1,426
68,hungover,1,585
68,hungover,1,535
68,hungover,1,683
68,hungover,1,440
68,hungover,1,365
68,hungover,1,506
68,hungover,1,404
68,hungover,1,429
68,hungover,1,555
68,hungover,1,548
68,hungover,1,490
68,hungover,1,415
68,hungover,1,331
68,hungover,1,570
68,hungover,1,452
68,hungover,1,412
68,hungover,1,326
68,hungover,1,426
68,hungover,1,371
68,hungover,0,277
68,hungover,1,487
68,hungover,1,409
68,hungover,1,457
68,hungover,1,402
68,hungover,1,433
68,hungover,1,397
68,hungover,1,450
68,hungover,1,369
68,hungover,1,470
68,hungover,1,588
68,hungover,1,379
68,hungover,1,352
68,hungover,1,500
68,hungover,1,442
68,hungover,1,359
68,hungover,1,492
68,hungover,1,420
68,hungover,1,350
68,hungover,1,618
68,hungover,1,312
68,hungover,1,365
68,hungover,1,340
68,hungover,1,313
68,hungover,0,289
68,hungover,1,477
68,hungover,1,632
68,hungover,1,322
68,hungover,1,354
68,hungover,1,353
68,hungover,1,344
68,hungover,1,385
68,hungover,1,301
68,hungover,1,249
68,hungover,1,382
68,hungover,0,246
68,hungover,1,478
68,hungover,1,735
68,hungover,1,429
68,hungover,1,311
68,hungover,1,349
68,hungover,1,388
68,hungover,1,543
68,hungover,1,560
68,hungover,1,296
68,hungover,0,263
68,hungover,1,337
68,hungover,1,373
68,hungover,1,319
68,hungover,1,484
68,hungover,1,390
68,hungover,1,567
68,hungover,1,458
68,hungover,1,349
68,hungover,1,374
68,hungover,1,467
68,hungover,1,415
68,hungover,1,401
68,hungover,1,444
68,hungover,1,405
68,hungover,1,386
68,hungover,1,439
68,hungover,1,415
